playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,track.artists,track.disc_number,track.duration_ms,track.explicit,track.name,track.popularity,track.preview_url,track.type,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,artists.name
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.664,0.547,9,-11.594,1,0.0281,0.139,1.79e-6,0.239,0.964,132.943,74jZhGv0fdLaf9q8AZZ15k,4,2021-01-26T10:58:05Z,,1,172733,FALSE,Please Mr. Postman,64,NA,track,1975-06-06,day,10,album,spotify:album:0ESCnyuOCpztPojn8m0uqi,Carpenters
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.712,0.681,0,-6.351,0,0.0294,0.0444,2.35e-4,0.0592,0.809,125.497,2hl9ONQ7YGgZGYx0OSHvIq,4,2021-01-26T10:58:05Z,,1,324573,FALSE,Philadelphia Freedom,58,NA,track,1975-05-19,day,13,album,spotify:album:4UcpKa4yD9AA3iEHI8MFSF,Elton John
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.452,0.344,8,-13.903,1,0.0315,0.213,0.03,0.115,0.459,90.101,3AInBEwANMFfwhpUcUechO,4,2021-01-26T10:58:05Z,,1,220600,FALSE,The Last Farewell,51,NA,track,1985-01-01,day,16,album,spotify:album:4mLl8N7qHbTgTlyjZOav2N,Roger Whittaker
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.171,0.0487,3,-16.942,1,0.0365,0.97,0.00104,0.188,0.0926,173.557,3evTbfCtMxbUwTQIn7QOcG,3,2021-01-26T10:58:05Z,,1,240866,FALSE,Send in the Clowns,51,https://p.scdn.co/mp3-preview/c61fa455b57a84c0f879f303f88c94b2e5fe4997?cid=a995596895f54f0a99efb08d3181c958,track,1975-03-01,day,12,album,spotify:album:2P9EqaNiGfiYweANVtt0Ry,Judy Collins
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.441,0.547,4,-12.222,1,0.0337,0.13,1.43e-4,0.109,0.716,134.753,5VSAonaAPhhGn0G7hMYwWK,4,2021-01-26T10:58:05Z,,1,199573,FALSE,Sister Golden Hair,69,https://p.scdn.co/mp3-preview/ab5a1eddb6e6d8d0c072932580b600342d42232a?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,12,album,spotify:album:6Ef4yClroC8pMGktYOUd5n,America
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.48,0.557,10,-9.696,1,0.0276,0.413,7.71e-6,0.267,0.26,127.237,0kgjL2oRFsV6GSwVNCcQS6,4,2021-01-26T10:58:05Z,,1,198826,FALSE,I Don't Like To Sleep Alone,49,NA,track,1975,year,12,album,spotify:album:0lbELQG6SSHy7LvBttGF2d,"c(""Paul Anka"", ""Odia Coates"")"
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,6OuRbvP4PgbuzBIapVzmFJ,4,2021-01-26T10:58:05Z,,1,277960,FALSE,Sailing,68,https://p.scdn.co/mp3-preview/c439e993211cf5bc0c7da7b1b9821528ebce79cd?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,10,album,spotify:album:7vV3q5jE7DSuKsnHr7OmmN,Rod Stewart
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.513,0.573,9,-10.023,1,0.0337,0.186,9.58e-4,0.0878,0.621,132.607,5jPPjNMIi1rD6BvQqxhJh5,4,2021-01-26T10:58:05Z,,1,124866,FALSE,When Will I Be Loved,62,NA,track,1974,year,10,album,spotify:album:7upKDUGJUjsvfIe6vuVB0b,Linda Ronstadt
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.392,0.566,0,-8.127,1,0.0368,0.0889,7.6e-5,0.0676,0.538,164.11,13JsYnkF16pHKuOFG6uI1C,4,2021-01-26T10:58:05Z,,1,377573,FALSE,Lucy In The Sky With Diamonds,55,NA,track,1975-05-19,day,13,album,spotify:album:4UcpKa4yD9AA3iEHI8MFSF,Elton John
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.68,0.608,2,-12.575,1,0.0499,0.0729,0,0.0911,0.904,137.481,5MjwNUe4SSzAzsHoBjlPOm,4,2021-01-26T10:58:05Z,,1,255600,FALSE,Who Loves You,56,https://p.scdn.co/mp3-preview/21c8cb6467ae71d64c60023255f7574974e6aa06?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,8,album,spotify:album:7fbHVufa1ZvEWWpDppEXHU,Frankie Valli & The Four Seasons
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.449,0.381,0,-12.145,1,0.0264,0.737,0.429,0.0625,0.316,90.26,0N3qcAXZM06zaTKm7JCtIh,4,2021-01-26T10:58:05Z,,1,235000,FALSE,Midnight Blue,47,https://p.scdn.co/mp3-preview/08751954425ba163273c2f3fb26fe3de57c9b463?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,10,album,spotify:album:5SIfsBgfRFNxJd797Dqq2k,Melissa Manchester
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.463,0.453,5,-13.204,1,0.0371,0.371,0,0.0993,0.561,145.796,1lL1jDnZTH60djVb6vKIQj,4,2021-01-26T10:58:05Z,,1,202560,FALSE,Please Mr. Please,44,https://p.scdn.co/mp3-preview/3a2ef835a061821166489a0ade05fd907af8a915?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,11,album,spotify:album:0nDDIFFIpw5F1fSKe84UU9,Olivia Newton-John
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.819,0.662,7,-8.014,1,0.0482,0.184,0,0.0947,0.961,128.316,01dF4qFWQLeEOXqWVAXgA1,4,2021-01-26T10:58:05Z,,1,252920,FALSE,Moonlighting,33,https://p.scdn.co/mp3-preview/cefb83193d420519a402212567c8c46173d0a993?cid=a995596895f54f0a99efb08d3181c958,track,2004,year,20,album,spotify:album:2qcpKdOFBiNMV7DNnTCW6x,Leo Sayer
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,714hERk9U1W8FMYkoC83CO,4,2021-01-26T10:58:05Z,,1,244920,FALSE,You Sexy Thing,72,https://p.scdn.co/mp3-preview/323237004910e9b360721d6c6332f2aed36bcbdb?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,16,album,spotify:album:10oMdAuUD0Tcc4BowCWUni,Hot Chocolate
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.557,0.473,7,-9.294,1,0.0262,0.261,3.95e-5,0.0658,0.56,79.368,5coTcHT7K8O3G97y9T4LOU,4,2021-01-26T10:58:05Z,,1,150226,FALSE,Lonely People,55,https://p.scdn.co/mp3-preview/1650daa402385649e8fefd8be99a82846caf9deb?cid=a995596895f54f0a99efb08d3181c958,track,1974,year,12,album,spotify:album:4jOItHaJyNyXJxz8toGytx,America
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.449,0.547,9,-12.259,1,0.0351,0.457,0,0.0737,0.74,152.211,31S6oGx81hVIjWz6cu5oNw,4,2021-01-26T10:58:05Z,,1,179000,FALSE,Chevy Van,51,https://p.scdn.co/mp3-preview/e2c178b18bdff7f921c011ffaff1e92c314aa8c4?cid=a995596895f54f0a99efb08d3181c958,track,1973,year,14,album,spotify:album:2hIJCiimrkUy3RMeIIF89Z,Sammy Johns
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.422,0.486,0,-9.866,0,0.0282,0.296,0,0.108,0.53,134.587,5tcR6nVpY1JRDyDcK0K60f,4,2021-01-26T10:58:05Z,,2,217520,FALSE,Oh Girl,52,https://p.scdn.co/mp3-preview/3728c02e485e95a15434aa02b470475d2c990852?cid=a995596895f54f0a99efb08d3181c958,track,2006,year,35,album,spotify:album:3sTSxqixe7nXq5STqXOGD3,The Chi-Lites
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.457,0.428,1,-9.796,1,0.0283,0.329,2.21e-6,0.169,0.151,129.98,0bLOiofyBB62YU2cNnONJG,4,2021-01-26T10:58:05Z,,1,404933,FALSE,Someone Saved My Life Tonight,55,NA,track,1975-05-19,day,13,album,spotify:album:4UcpKa4yD9AA3iEHI8MFSF,Elton John
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.56,0.916,9,-3.72,0,0.0393,0.228,0,0.0969,0.899,125.019,5h2XR7VWvJ7jPhbvCyuYee,4,2021-01-26T10:58:05Z,,1,176280,FALSE,Bad Time,40,NA,track,2006-01-01,day,14,album,spotify:album:4HmWOsD5ggw9It34pM7nUf,Grand Funk Railroad
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.392,0.383,4,-8.972,0,0.0267,0.415,3.23e-6,0.126,0.216,80.472,6OfAaE2skMyNtZtzhlpA5q,4,2021-01-26T10:58:05Z,,1,224386,FALSE,Feelings,52,NA,track,2004-01-01,day,14,album,spotify:album:2bFRJMBSCvhsa4vLfw3tuT,Morris Albert
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.678,0.658,5,-12.896,1,0.0374,0.276,6.15e-4,0.234,0.963,135.519,3OuC46F5UcT7U0R4VzqW45,4,2021-01-26T10:58:05Z,,1,189358,FALSE,Una Paloma Blanca,29,https://p.scdn.co/mp3-preview/e71e828e8f80b1f05270ab655673206effbdd7fa?cid=a995596895f54f0a99efb08d3181c958,track,2006-04-17,day,12,album,spotify:album:067cxQvB48zOLVUBuMdg3b,Jonathan King
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,3ntrdR24dLkKrzSGRv1FlH,4,2021-01-26T10:58:05Z,,1,211666,FALSE,Stand By Me - Remastered 2010,67,NA,track,1975-02-17,day,13,album,spotify:album:4D5tTcz72CXGPtzTabLTDY,John Lennon
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.415,0.713,5,-5.55,1,0.0278,0.251,0.00197,0.289,0.579,125.056,6yZv0Nl6BXABbXoPVpfF5y,4,2021-01-26T10:58:05Z,,1,202386,FALSE,SOS,62,NA,track,1975,year,13,album,spotify:album:1kM6xcSYO5ASJaWgygznL7,ABBA
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.622,0.543,9,-10.521,1,0.0291,0.604,0.263,0.252,0.838,98.821,3Fq5ppF5r5ZvxaNOQNtLW5,4,2021-01-26T10:58:05Z,,1,245293,FALSE,This Old Heart of Mine - 2008 Remaster,36,https://p.scdn.co/mp3-preview/50348303d5573bed1549439252bee04150b19938?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,10,album,spotify:album:7vV3q5jE7DSuKsnHr7OmmN,Rod Stewart
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.414,0.161,7,-22.32,0,0.0318,0.883,2.23e-4,0.117,0.423,159.375,5ihS6UUlyQAfmp48eSkxuQ,4,2021-01-26T10:58:05Z,,1,199493,FALSE,Landslide,77,https://p.scdn.co/mp3-preview/8f5c821de4d47066ac5e68d58fd180975c86530d?cid=a995596895f54f0a99efb08d3181c958,track,1975-07-11,day,11,album,spotify:album:5VIQ3VaAoRKOEpJ0fewdvo,Fleetwood Mac
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,4AjKVyNUMdUveKK5OH1OJD,4,2021-01-26T10:58:05Z,,1,204226,FALSE,How Long,61,https://p.scdn.co/mp3-preview/3e411c5112f510829014fbbd82e6b4f2d9f33487?cid=a995596895f54f0a99efb08d3181c958,track,1974-01-01,day,10,album,spotify:album:5hC1ciYNtewV8gncsKHt1F,Ace
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,608xszaAxVh4m7NcKJiAbF,4,2021-01-26T10:58:05Z,,1,291685,FALSE,One of These Nights - 2013 Remaster,70,https://p.scdn.co/mp3-preview/bb44437d983ee6ed4cf63453dc20f29a2c77db88?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,9,album,spotify:album:0F77QekrNe8vVAjU2sepja,Eagles
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.664,0.414,5,-14.113,1,0.0675,0.864,0.0367,0.0813,0.831,147.883,5z4ljpMLi1LTF8UG9P53fH,4,2021-01-26T10:58:05Z,,1,213236,FALSE,Dreamer,61,NA,track,1974-09-01,day,8,album,spotify:album:2wrHaulTgqqkVKx0k7Kq4r,Supertramp
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.518,0.743,0,-7.135,1,0.0382,0.313,0.0146,0.158,0.527,125.439,0DMmXYU7SgAGFJak6OSdXb,4,2021-01-26T10:58:05Z,,1,240040,FALSE,I Can Help,47,https://p.scdn.co/mp3-preview/417b0fdf45e47a4d4e1072881299f51214e8cd0e?cid=a995596895f54f0a99efb08d3181c958,track,1974-08-01,day,10,album,spotify:album:5A8J7XrSXeJgn28aU63ALN,Billy Swan
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,23DZLSxCK6kM8FF2RlzKDl,4,2021-01-26T10:58:05Z,,1,224026,FALSE,You're No Good,62,NA,track,1974,year,10,album,spotify:album:7upKDUGJUjsvfIe6vuVB0b,Linda Ronstadt
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.637,0.528,4,-11.287,1,0.0328,0.744,0,0.114,0.702,124.806,0b7qiL1rLbUUpGXczt7p5T,4,2021-01-26T10:58:05Z,,1,206066,FALSE,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,51,NA,track,1975-01-01,day,10,album,spotify:album:2VTEQEyxqUSTvXhl7VFuCq,B.J. Thomas
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.393,0.678,7,-6.584,1,0.0377,0.172,0,0.0727,0.358,137.38,1wpRglLhQ092N1rftlDMD3,4,2021-01-26T10:58:05Z,,1,177680,FALSE,Lady,54,NA,track,1973,year,9,album,spotify:album:6QRpuaqB1chM6wemxQlcy1,Styx
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.472,0.71,0,-8.852,1,0.0599,0.278,1.36e-6,0.103,0.527,120.052,4vYauy3ABO65vTXggGYaZg,4,2021-01-26T10:58:05Z,,1,363973,FALSE,Don't Leave Me This Way (feat. Teddy Pendergrass),62,https://p.scdn.co/mp3-preview/f7946b7eb6152d209c8e73cd3b60dcbddeab7723?cid=a995596895f54f0a99efb08d3181c958,track,1975-11-01,day,8,album,spotify:album:1Wb0jUJH0wKwtqhfwoclU0,"c(""Harold Melvin & The Blue Notes"", ""Teddy Pendergrass"")"
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.714,0.394,9,-14.748,1,0.0406,0.116,0,0.126,0.667,121.671,4GlphjtjhAsruVCtTdnzzC,4,2021-01-26T10:58:05Z,,1,204973,FALSE,If You Think You Know How to Love Me,50,https://p.scdn.co/mp3-preview/b59ec431a3dd883cc5f07274cefb6a2b72237e95?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,10,album,spotify:album:7lPp6v1WvJ1x8KZ0YoWqtm,Smokie
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.637,0.55,9,-12.378,1,0.0335,0.287,1.85e-5,0.345,0.805,119.303,0XaaoZUWQFzcFiQbXKhABU,4,2021-01-26T10:58:05Z,,1,219946,FALSE,He Don't Love You (Like I Love You),42,https://p.scdn.co/mp3-preview/719f19b28e71a491ad564f9490651277c706825d?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,10,album,spotify:album:7KmJicIwOmhICUqD1ndi6V,Tony Orlando & Dawn
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.586,0.552,1,-11.153,1,0.0488,0.593,0.00101,0.31,0.732,82,4BNhasx75KbS10jHq3VZTz,4,2021-01-26T10:58:05Z,,1,345506,FALSE,That's the Way of the World,58,https://p.scdn.co/mp3-preview/1256de86174be5da01e00da02fa709a4d24fb2c3?cid=a995596895f54f0a99efb08d3181c958,track,1975-03-15,day,8,album,spotify:album:5tXZfxvr2VaWibD74nw8VL,"Earth, Wind & Fire"
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.855,0.691,2,-6.51,1,0.0514,0.144,0,0.36,0.647,121.472,1cU34sZG9kF4FYHCoAD0Ib,4,2021-01-26T10:58:05Z,,3,202733,FALSE,Some Kind Of Wonderful - Remastered 1999,68,NA,track,1999-01-01,day,45,album,spotify:album:0ib2UtSmLGssyqyoY6X8cm,Grand Funk Railroad
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.465,0.519,5,-11.819,1,0.0239,0.394,0.00156,0.204,0.881,86.6,7mTBUlWPquXPQzDg8yGLlJ,4,2021-01-26T10:58:05Z,,1,215360,FALSE,Blanket On The Ground,57,NA,track,1987-01-01,day,20,album,spotify:album:2m7xJ3oCOzUKMhHIaFsdwG,Billie Jo Spears
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.606,0.708,5,-5.525,0,0.0268,0.00983,2.69e-6,0.302,0.479,87.049,3bEqLVZ779BTOOXaCS7QzL,4,2021-01-26T10:58:05Z,,1,184493,FALSE,Fallin' in Love,23,NA,track,2019-10-25,day,10,album,spotify:album:2DKGuWldKJ2mI4r0a2Id5F,"Hamilton, Joe Frank & Reynolds"
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.511,0.242,7,-15.735,1,0.0318,0.41,0,0.111,0.596,131.82,7peP5eNPRYiS8z72eHoVj6,4,2021-01-26T10:58:05Z,,1,278800,FALSE,Poetry Man,42,NA,track,2019-07-26,day,26,album,spotify:album:3hfhlQasqfG5N6kSQfrJPr,Phoebe Snow
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.387,0.164,9,-14.617,1,0.085,0.962,0,0.0817,0.409,72.029,3ebYtLVuV4HzEZUDcpZB9p,4,2021-01-26T10:58:05Z,,1,223143,FALSE,Lovin' You,58,NA,track,1974,year,9,album,spotify:album:3TFzRE2Mm1uZcJeu91UNs9,Minnie Riperton
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.43,0.624,10,-4.828,1,0.0322,0.835,1.05e-5,0.102,0.442,111.329,1VdODpkKqLQ20VNlyN2H9e,3,2021-01-26T10:58:05Z,,1,183200,FALSE,Morning Side Of The Mountain,28,NA,track,1974-07-06,day,10,album,spotify:album:1ObfRt5lHT1UCkq15dhdjJ,Donny & Marie Osmond
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.484,0.772,2,-7.668,1,0.0782,0.41,0,0.148,0.667,116.858,1LPCESFhMbgMaQjRG5dm9P,4,2021-01-26T10:58:05Z,,1,206360,FALSE,Ms. Grace,46,https://p.scdn.co/mp3-preview/031e8100d043b5337792e2865f04a6d4a76c6dc0?cid=a995596895f54f0a99efb08d3181c958,track,1974-02-07,day,9,album,spotify:album:063A4uu6dGL4cGspFnklJv,The Tymes
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,3KPwt1LBpt1jVSHz8GXERo,4,2021-01-26T10:58:05Z,,1,313840,FALSE,Feel like Makin' Love - 2015 Remaster,69,https://p.scdn.co/mp3-preview/96a755f91a8373502212a3947e2987593e08c8a6?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,22,album,spotify:album:1LgPUiosPMevbB4NHxcNiO,Bad Company
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-5,0.116,0.606,146.347,6hTcuIQa0sxrrByu9wTD7s,4,2021-01-26T10:58:05Z,,1,269920,FALSE,Born to Run,72,https://p.scdn.co/mp3-preview/bac7b351bb2f85c715f66be9b36b8a1922081404?cid=a995596895f54f0a99efb08d3181c958,track,1975-08-25,day,8,album,spotify:album:43YIoHKSrEw2GJsWmhZIpu,Bruce Springsteen
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.762,0.537,9,-9.58,1,0.0478,0.785,6.69e-4,0.0551,0.958,105.603,69HICMmc6nNLucAx3aJX9M,4,2021-01-26T10:58:05Z,,1,193093,FALSE,Thank God I'm a Country Boy,68,https://p.scdn.co/mp3-preview/77ae2b1dbd273f929ea57d01c2c197354b47f8ce?cid=a995596895f54f0a99efb08d3181c958,track,1974-06-15,day,14,album,spotify:album:6zWmAA39H0c4SjnD4MB1Dm,John Denver
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.611,0.882,7,-3.18,0,0.028,5.88e-4,0.926,0.397,0.895,125.681,3b9Cpi8jW9jNoyx72QbfRO,4,2021-01-26T10:58:05Z,,1,179466,FALSE,Never Can Say Goodbye - Single Version,54,NA,track,1975-01-23,day,15,album,spotify:album:2Cye7gVcEraUhXVnLEYh5u,Gloria Gaynor
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.664,0.807,5,-5.684,1,0.0396,0.157,0,0.0788,0.917,125.295,37ncw2kChEJzbmmKMzGAoE,4,2021-01-26T10:58:05Z,,1,211920,FALSE,January,41,https://p.scdn.co/mp3-preview/96a2a98d978f2e550c6dd88b8d6b2fcc01c2f3ce?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,12,album,spotify:album:5NCSNT4vDHBWpqwlHsGmmT,Pilot
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.627,0.497,7,-12.283,1,0.0271,0.387,0,0.05,0.688,129.531,7wC5vOh3fQibFYWjCIotKw,4,2021-01-26T10:58:05Z,,1,170360,FALSE,Bye Bye Baby,54,https://p.scdn.co/mp3-preview/b3a4aeb248d21282aeb43d9faae02eb59f7f9149?cid=a995596895f54f0a99efb08d3181c958,track,1975,year,17,album,spotify:album:2nZfNhrDCbTNnZEc4iuCcl,Bay City Rollers
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.5,0.185,7,-20.242,1,0.0535,0.728,7.46e-4,0.273,0.293,121.002,7aE5WXu5sFeNRh3Z05wwu4,4,2021-01-26T10:58:05Z,,1,304200,FALSE,Wish You Were Here - 2011 Remaster,70,https://p.scdn.co/mp3-preview/b8009d14f6bfe84d5ed92f7d6eb30392d44530b2?cid=a995596895f54f0a99efb08d3181c958,track,1975-09-12,day,5,album,spotify:album:6uvBKDGlJAYLH5Vy6RQVsc,Pink Floyd
37i9dQZF1DX3TYyWu8Zk7P,Top Hits of 1975,https://i.scdn.co/image/ab67706f0000000307422353d0143e8576309378,Spotify,spotify,0.561,0.719,7,-11.333,1,0.0303,0.21,4.76e-4,0.428,0.963,137.93,3lm0QsdpQrypDUbHexpVWK,4,2021-01-26T10:58:05Z,,1,154173,FALSE,A Glass Of Champagne,47,https://p.scdn.co/mp3-preview/8fa1d8eb525f824bec1c691f23406020fc61f700?cid=a995596895f54f0a99efb08d3181c958,track,1993-05-10,day,16,album,spotify:album:11k08Ul8tAN5cu7JozYldn,Sailor
